7.6767467274264689,0.69333325362045595,0.19837794956680049,0.23643347844759832,0.24205157592492998,-0.55907023157233282,-0.64021769166459597,-0.42466816626214421,-2.1867945383553229,0.47835783671834531,-0.7090912184176279,0.57299847643797408,0,0,0,0,0,0,0,0,0,0,0,0
0,-6.835347957153262,0.25566459230164074,-0.26008777489586832,-0.83721498370557612,0.67938783501269162,1.112916999631735,-0.32094055348503847,-1.1006360369584194,-2.5544465761863187,-0.72734543452758371,-0.5748309583124529,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-6.6523281696682091,0.41274973266660309,0.1999770734365772,-0.59060492961295497,1.9854497881918889,1.0740639486675354,-0.091924684941393581,-0.94374846954694069,0.25644373261996362,-0.33548734930132323,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-6.1485373290660466,-1.0922232664408438,-0.2019684161462669,0.094802098170788718,-0.59499705432041483,0.43543720353239895,-0.56642640973317748,1.2997395093335,-0.10749082511093125,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.8353333052471017,-0.29204252235597206,0.43705586995437734,0.14400938793339094,0.98095196154162079,-0.250678125315903,0.64532675974238718,-1.295964932364041,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.5449069656810677,0.48424879551805161,1.1443702343744904,0.44136744893699431,-1.4107108966939532,-1.4115709415646851,0.29633244855147678,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-5.7630900070884055,-0.18756497426330893,0.61563484529183676,-0.2386261994629322,0.20549248765599903,-0.53740736734380201,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-5.2984962263065132,-0.84635231223656426,2.1937767771738459,1.08508225605026,-0.76654105553678009,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-5.002301621970795,1.0857427656132457,-1.5628232652829916,0.41168782888205097,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-4.7545656902329743,-0.52486112274295849,0.43320552663396844,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4.366512576832891,0.8546089428037511,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.8143857005612745,0,0,0,0,0,0,0,0,0,0,0,0
