-9.0563438694003136,-0.72269660405296821,0.81179446040371128,0.6189588828017738,-1.2806568044299662,-0.29184319152225774,-0.97782351695080816,0.66324074021237922,-0.11991797342267042,-0.78921371982821187,-1.7264793507488614,-1.9329777989742059,0.24069892967709719,-0.1254180729762131,1.0458538177305989,0.62809817353749697,-0.97335485805292876,-0.69516027093301302,-0.40006347234458295,-1.2888506344454569,-0.86342112120165615,1.0283436005184305,-1.8299696407717017,1.23248799712775
0,-8.6561466032949284,0.51121458213242299,1.8511061144073913,-0.16734754052178383,0.55036283443206857,-0.18541776657975526,-1.4450563280798014,-0.37775825844868116,0.6560067435912631,-0.23638296231583078,0.28602645099552643,0.43654927644215547,1.5723300380584628,-0.040154469256159279,1.2981298260192877,-0.41160843523254481,-0.81465394610981157,-1.104395141022704,-0.24631417582503337,1.4127076281062814,0.096295174944286646,-0.10616275159466376,0.044114777031738196
0,0,-8.5403664031289637,0.56371911174877432,0.081155258791959367,-1.7769851426785792,-1.2477402156413939,1.7263194599109455,0.20817928168569935,-0.34276478491956791,0.33594666698740622,0.77427995161722751,0.025324788645456391,-2.0286245910179357,-0.33827718466810908,1.0940456099018967,0.086836230357427047,-0.5921597526404585,0.24750456390142464,0.33348585673711623,1.0712011972757909,-0.44461771405989797,-0.48381066460865124,0.21337387060077034
0,0,0,8.3407754503577074,0.15127332697914955,0.52559462582601013,-1.1348794196426728,1.9048863017962385,0.4084966467481902,0.45077561199941746,-0.81932513002009189,-0.37568323955936878,0.85128532196222939,1.1578945035839185,-0.030146520103594771,0.76092796998925905,1.2122137988506574,-0.21539974944959742,1.4077522953216444,0.23411421706451774,-1.6654802223623717,-0.11990423478085323,0.50619403426379739,0.18817388066316895
0,0,0,0,7.8216160907772894,-0.35255268018935948,-0.58128585917492459,0.59283793037756927,-0.086222345127187419,0.070452529271323283,0.2241170931974171,-1.6780606102174425,-0.61335201155365515,1.3609363356114552,-0.38825359906810747,-0.37743972095997985,0.17904226825526087,-0.00083839638616025529,-1.0815662186439299,0.25919308474327335,1.3376964456320748,0.27795432453530594,-1.5807480434044499,-0.13718491101702607
0,0,0,0,0,-7.9201500796171613,-0.35550069692355968,0.60113362919057312,0.37829431278188425,0.28567924782460358,-0.067874152075562758,0.2207322806282509,0.5444458778587784,-1.2262829966746049,-0.14170174818419351,0.2975258978319868,-0.91990381860296444,-0.45900926995679536,-0.38643997340505426,-0.97572437527723532,1.145958129953019,0.087894736335420956,0.89948297820952361,0.57943682490480997
0,0,0,0,0,0,7.8613773732738501,-0.95622175150464717,1.2589904951169846,-0.41604849756647083,-0.48532040453569048,-0.9440742271366217,-0.44889879339241667,-0.37049618372239668,-0.060468029241997269,-1.0614726783865733,1.4404857289589099,-0.11057920898709088,-0.9599819768011344,-0.75398613633134548,-0.052458331590954525,-0.60932207596077759,-2.3215475346721908,-1.1703399593428496
0,0,0,0,0,0,0,7.9997161508805492,-0.48092293525296598,-0.11113093616599252,-0.49365862756631002,0.17212442876387407,-0.56318836405456241,2.1379461834915716,-0.12384660739128228,-0.43587579737862903,0.18002733359635875,-1.2811215112574466,1.4887706523942577,1.2949860204770425,0.63791535527833954,0.37259993001658792,-0.47886129642701047,1.7950684085160313
0,0,0,0,0,0,0,0,-7.2005015478374181,0.80821061432995656,0.060486459183637861,0.314400507390731,0.70581141132868719,0.54318920763966205,1.0283991926880101,-1.761464536959918,0.23719230634353444,1.0642164484575756,-1.2348251941898127,0.44672705987404054,-0.54691736239253774,0.84379781171383716,-0.0099096950755217395,0.93557675353794778
0,0,0,0,0,0,0,0,0,-6.922131998890289,-0.91791508600067795,-0.18700565920402534,-0.12215760538217184,-0.17386216005199187,0.021688167948822726,0.22592562687211151,1.2084182622513875,-0.074790241123721943,-1.520364846195448,-0.55507091927247043,1.4231520373207764,-1.0117293905392648,0.52228762164018239,1.6806375343963014
